ArraySize,ArrayType,Algorithm,Threshold,TimeMs
54600,Random,Hybrid,10,2950.420408
54600,Random,Hybrid,50,2908.865306
54600,AlmostSorted,Hybrid,10,8.281633
54600,AlmostSorted,Hybrid,50,5.469388
54600,ReverseSorted,Hybrid,10,5602.608163
54600,ReverseSorted,Hybrid,50,5306.636735
54700,Random,StandardMerge,0,15.726531
54700,AlmostSorted,StandardMerge,0,10.863265
54700,ReverseSorted,StandardMerge,0,8.15102
54700,Random,Hybrid,10,2961.646939
54700,Random,Hybrid,50,2920.210204
54700,AlmostSorted,Hybrid,10,8.287755
54700,AlmostSorted,Hybrid,50,5.479592
54700,ReverseSorted,Hybrid,10,5625.838776
54700,ReverseSorted,Hybrid,50,5330.32449
54800,Random,StandardMerge,0,15.763265
54800,AlmostSorted,StandardMerge,0,10.881633
54800,ReverseSorted,StandardMerge,0,8.17551
54800,Random,Hybrid,10,2972.873469
54800,Random,Hybrid,50,2931.555102
54800,AlmostSorted,Hybrid,10,8.293878
54800,AlmostSorted,Hybrid,50,5.489796
54800,ReverseSorted,Hybrid,10,5649.069388
54800,ReverseSorted,Hybrid,50,5354.012245
54900,Random,StandardMerge,0,15.8
54900,AlmostSorted,StandardMerge,0,10.9
54900,ReverseSorted,StandardMerge,0,8.2
54900,Random,Hybrid,10,2984.1
54900,Random,Hybrid,50,2942.9
54900,AlmostSorted,Hybrid,10,8.3
54900,AlmostSorted,Hybrid,50,5.5
54900,ReverseSorted,Hybrid,10,5672.3
54900,ReverseSorted,Hybrid,50,5377.7
55000,Random,StandardMerge,0,15.836735
55000,AlmostSorted,StandardMerge,0,10.918367
55000,ReverseSorted,StandardMerge,0,8.22449
55000,Random,Hybrid,10,2995.326531
55000,Random,Hybrid,50,2954.244898
55000,AlmostSorted,Hybrid,10,8.306122
55000,AlmostSorted,Hybrid,50,5.510204
55000,ReverseSorted,Hybrid,10,5695.530612
55000,ReverseSorted,Hybrid,50,5401.387755
55100,Random,StandardMerge,0,15.873469
55100,AlmostSorted,StandardMerge,0,10.936735
55100,ReverseSorted,StandardMerge,0,8.24898
55100,Random,Hybrid,10,3006.553061
55100,Random,Hybrid,50,2965.589796
55100,AlmostSorted,Hybrid,10,8.312245
55100,AlmostSorted,Hybrid,50,5.520408
55100,ReverseSorted,Hybrid,10,5718.761224
55100,ReverseSorted,Hybrid,50,5425.07551
55200,Random,StandardMerge,0,15.910204
55200,AlmostSorted,StandardMerge,0,10.955102
55200,ReverseSorted,StandardMerge,0,8.273469
55200,Random,Hybrid,10,3017.779592
55200,Random,Hybrid,50,2976.934694
55200,AlmostSorted,Hybrid,10,8.318367
55200,AlmostSorted,Hybrid,50,5.530612
55200,ReverseSorted,Hybrid,10,5741.991837
55200,ReverseSorted,Hybrid,50,5448.763265
55300,Random,StandardMerge,0,15.946939
55300,AlmostSorted,StandardMerge,0,10.973469
55300,ReverseSorted,StandardMerge,0,8.297959
55300,Random,Hybrid,10,3029.006122
55300,Random,Hybrid,50,2988.279592
55300,AlmostSorted,Hybrid,10,8.32449
55300,AlmostSorted,Hybrid,50,5.540816
55300,ReverseSorted,Hybrid,10,5765.222449
55300,ReverseSorted,Hybrid,50,5472.45102
55400,Random,StandardMerge,0,15.983673
55400,AlmostSorted,StandardMerge,0,10.991837
55400,ReverseSorted,StandardMerge,0,8.322449
55400,Random,Hybrid,10,3040.232653
55400,Random,Hybrid,50,2999.62449
55400,AlmostSorted,Hybrid,10,8.330612
55400,AlmostSorted,Hybrid,50,5.55102
55400,ReverseSorted,Hybrid,10,5788.453061
55400,ReverseSorted,Hybrid,50,5496.138776
55500,Random,StandardMerge,0,16.020408
55500,AlmostSorted,StandardMerge,0,11.010204
55500,ReverseSorted,StandardMerge,0,8.346939
55500,Random,Hybrid,10,3051.459184
55500,Random,Hybrid,50,3010.969388
55500,AlmostSorted,Hybrid,10,8.336735
55500,AlmostSorted,Hybrid,50,5.561224
55500,ReverseSorted,Hybrid,10,5811.683673
55500,ReverseSorted,Hybrid,50,5519.826531
55600,Random,StandardMerge,0,16.057143
55600,AlmostSorted,StandardMerge,0,11.028571
55600,ReverseSorted,StandardMerge,0,8.371429
55600,Random,Hybrid,10,3062.685714
55600,Random,Hybrid,50,3022.314286
55600,AlmostSorted,Hybrid,10,8.342857
55600,AlmostSorted,Hybrid,50,5.571429
55600,ReverseSorted,Hybrid,10,5834.914286
55600,ReverseSorted,Hybrid,50,5543.514286
55700,Random,StandardMerge,0,16.093878
55700,AlmostSorted,StandardMerge,0,11.046939
55700,ReverseSorted,StandardMerge,0,8.395918
55700,Random,Hybrid,10,3073.912245
55700,Random,Hybrid,50,3033.659184
55700,AlmostSorted,Hybrid,10,8.34898
55700,AlmostSorted,Hybrid,50,5.581633
55700,ReverseSorted,Hybrid,10,5858.144898
55700,ReverseSorted,Hybrid,50,5567.202041
55800,Random,StandardMerge,0,16.130612
55800,AlmostSorted,StandardMerge,0,11.065306
55800,ReverseSorted,StandardMerge,0,8.420408
55800,Random,Hybrid,10,3085.138776
55800,Random,Hybrid,50,3045.004082
55800,AlmostSorted,Hybrid,10,8.355102
55800,AlmostSorted,Hybrid,50,5.591837
55800,ReverseSorted,Hybrid,10,5881.37551
55800,ReverseSorted,Hybrid,50,5590.889796
55900,Random,StandardMerge,0,16.167347
55900,AlmostSorted,StandardMerge,0,11.083673
55900,ReverseSorted,StandardMerge,0,8.444898
55900,Random,Hybrid,10,3096.365306
55900,Random,Hybrid,50,3056.34898
55900,AlmostSorted,Hybrid,10,8.361224
55900,AlmostSorted,Hybrid,50,5.602041
55900,ReverseSorted,Hybrid,10,5904.606122
55900,ReverseSorted,Hybrid,50,5614.577551
56000,Random,StandardMerge,0,16.204082
56000,AlmostSorted,StandardMerge,0,11.102041
56000,ReverseSorted,StandardMerge,0,8.469388
56000,Random,Hybrid,10,3107.591837
56000,Random,Hybrid,50,3067.693878
56000,AlmostSorted,Hybrid,10,8.367347
56000,AlmostSorted,Hybrid,50,5.612245
56000,ReverseSorted,Hybrid,10,5927.836735
56000,ReverseSorted,Hybrid,50,5638.265306
56100,Random,StandardMerge,0,16.240816
56100,AlmostSorted,StandardMerge,0,11.120408
56100,ReverseSorted,StandardMerge,0,8.493878
56100,Random,Hybrid,10,3118.818367
56100,Random,Hybrid,50,3079.038776
56100,AlmostSorted,Hybrid,10,8.373469
56100,AlmostSorted,Hybrid,50,5.622449
56100,ReverseSorted,Hybrid,10,5951.067347
56100,ReverseSorted,Hybrid,50,5661.953061
56200,Random,StandardMerge,0,16.277551
56200,AlmostSorted,StandardMerge,0,11.138776
56200,ReverseSorted,StandardMerge,0,8.518367
56200,Random,Hybrid,10,3130.044898
56200,Random,Hybrid,50,3090.383673
56200,AlmostSorted,Hybrid,10,8.379592
56200,AlmostSorted,Hybrid,50,5.632653
56200,ReverseSorted,Hybrid,10,5974.297959
56200,ReverseSorted,Hybrid,50,5685.640816
56300,Random,StandardMerge,0,16.314286
56300,AlmostSorted,StandardMerge,0,11.157143
56300,ReverseSorted,StandardMerge,0,8.542857
56300,Random,Hybrid,10,3141.271429
56300,Random,Hybrid,50,3101.728571
56300,AlmostSorted,Hybrid,10,8.385714
56300,AlmostSorted,Hybrid,50,5.642857
56300,ReverseSorted,Hybrid,10,5997.528571
56300,ReverseSorted,Hybrid,50,5709.328571
56400,Random,StandardMerge,0,16.35102
56400,AlmostSorted,StandardMerge,0,11.17551
56400,ReverseSorted,StandardMerge,0,8.567347
56400,Random,Hybrid,10,3152.497959
56400,Random,Hybrid,50,3113.073469
56400,AlmostSorted,Hybrid,10,8.391837
56400,AlmostSorted,Hybrid,50,5.653061
56400,ReverseSorted,Hybrid,10,6020.759184
56400,ReverseSorted,Hybrid,50,5733.016327
56500,Random,StandardMerge,0,16.387755
56500,AlmostSorted,StandardMerge,0,11.193878
56500,ReverseSorted,StandardMerge,0,8.591837
56500,Random,Hybrid,10,3163.72449
56500,Random,Hybrid,50,3124.418367
56500,AlmostSorted,Hybrid,10,8.397959
56500,AlmostSorted,Hybrid,50,5.663265
56500,ReverseSorted,Hybrid,10,6043.989796
56500,ReverseSorted,Hybrid,50,5756.704082
56600,Random,StandardMerge,0,16.42449
56600,AlmostSorted,StandardMerge,0,11.212245
56600,ReverseSorted,StandardMerge,0,8.616327
56600,Random,Hybrid,10,3174.95102
56600,Random,Hybrid,50,3135.763265
56600,AlmostSorted,Hybrid,10,8.404082
56600,AlmostSorted,Hybrid,50,5.673469
56600,ReverseSorted,Hybrid,10,6067.220408
56600,ReverseSorted,Hybrid,50,5780.391837
56700,Random,StandardMerge,0,16.461224
56700,AlmostSorted,StandardMerge,0,11.230612
56700,ReverseSorted,StandardMerge,0,8.640816
56700,Random,Hybrid,10,3186.177551
56700,Random,Hybrid,50,3147.108163
56700,AlmostSorted,Hybrid,10,8.410204
56700,AlmostSorted,Hybrid,50,5.683673
56700,ReverseSorted,Hybrid,10,6090.45102
56700,ReverseSorted,Hybrid,50,5804.079592
56800,Random,StandardMerge,0,16.497959
56800,AlmostSorted,StandardMerge,0,11.24898
56800,ReverseSorted,StandardMerge,0,8.665306
56800,Random,Hybrid,10,3197.404082
56800,Random,Hybrid,50,3158.453061
56800,AlmostSorted,Hybrid,10,8.416327
56800,AlmostSorted,Hybrid,50,5.693878
56800,ReverseSorted,Hybrid,10,6113.681633
56800,ReverseSorted,Hybrid,50,5827.767347
56900,Random,StandardMerge,0,16.534694
56900,AlmostSorted,StandardMerge,0,11.267347
56900,ReverseSorted,StandardMerge,0,8.689796
56900,Random,Hybrid,10,3208.630612
56900,Random,Hybrid,50,3169.797959
56900,AlmostSorted,Hybrid,10,8.422449
56900,AlmostSorted,Hybrid,50,5.704082
56900,ReverseSorted,Hybrid,10,6136.912245
56900,ReverseSorted,Hybrid,50,5851.455102
57000,Random,StandardMerge,0,16.571429
57000,AlmostSorted,StandardMerge,0,11.285714
57000,ReverseSorted,StandardMerge,0,8.714286
57000,Random,Hybrid,10,3219.857143
57000,Random,Hybrid,50,3181.142857
57000,AlmostSorted,Hybrid,10,8.428571
57000,AlmostSorted,Hybrid,50,5.714286
57000,ReverseSorted,Hybrid,10,6160.142857
57000,ReverseSorted,Hybrid,50,5875.142857
57100,Random,StandardMerge,0,16.608163
57100,AlmostSorted,StandardMerge,0,11.304082
57100,ReverseSorted,StandardMerge,0,8.738776
57100,Random,Hybrid,10,3231.083673
57100,Random,Hybrid,50,3192.487755
57100,AlmostSorted,Hybrid,10,8.434694
57100,AlmostSorted,Hybrid,50,5.72449
57100,ReverseSorted,Hybrid,10,6183.373469
57100,ReverseSorted,Hybrid,50,5898.830612
57200,Random,StandardMerge,0,16.644898
57200,AlmostSorted,StandardMerge,0,11.322449
57200,ReverseSorted,StandardMerge,0,8.763265
57200,Random,Hybrid,10,3242.310204
57200,Random,Hybrid,50,3203.832653
57200,AlmostSorted,Hybrid,10,8.440816
57200,AlmostSorted,Hybrid,50,5.734694
57200,ReverseSorted,Hybrid,10,6206.604082
57200,ReverseSorted,Hybrid,50,5922.518367
57300,Random,StandardMerge,0,16.681633
57300,AlmostSorted,StandardMerge,0,11.340816
57300,ReverseSorted,StandardMerge,0,8.787755
57300,Random,Hybrid,10,3253.536735
57300,Random,Hybrid,50,3215.177551
57300,AlmostSorted,Hybrid,10,8.446939
57300,AlmostSorted,Hybrid,50,5.744898
57300,ReverseSorted,Hybrid,10,6229.834694
57300,ReverseSorted,Hybrid,50,5946.206122
57400,Random,StandardMerge,0,16.718367
57400,AlmostSorted,StandardMerge,0,11.359184
57400,ReverseSorted,StandardMerge,0,8.812245
57400,Random,Hybrid,10,3264.763265
57400,Random,Hybrid,50,3226.522449
57400,AlmostSorted,Hybrid,10,8.453061
57400,AlmostSorted,Hybrid,50,5.755102
57400,ReverseSorted,Hybrid,10,6253.065306
57400,ReverseSorted,Hybrid,50,5969.893878
57500,Random,StandardMerge,0,16.755102
57500,AlmostSorted,StandardMerge,0,11.377551
57500,ReverseSorted,StandardMerge,0,8.836735
57500,Random,Hybrid,10,3275.989796
57500,Random,Hybrid,50,3237.867347
57500,AlmostSorted,Hybrid,10,8.459184
57500,AlmostSorted,Hybrid,50,5.765306
57500,ReverseSorted,Hybrid,10,6276.295918
57500,ReverseSorted,Hybrid,50,5993.581633
57600,Random,StandardMerge,0,16.791837
57600,AlmostSorted,StandardMerge,0,11.395918
57600,ReverseSorted,StandardMerge,0,8.861224
57600,Random,Hybrid,10,3287.216327
57600,Random,Hybrid,50,3249.212245
57600,AlmostSorted,Hybrid,10,8.465306
57600,AlmostSorted,Hybrid,50,5.77551
57600,ReverseSorted,Hybrid,10,6299.526531
57600,ReverseSorted,Hybrid,50,6017.269388
57700,Random,StandardMerge,0,16.828571
57700,AlmostSorted,StandardMerge,0,11.414286
57700,ReverseSorted,StandardMerge,0,8.885714
57700,Random,Hybrid,10,3298.442857
57700,Random,Hybrid,50,3260.557143
57700,AlmostSorted,Hybrid,10,8.471429
57700,AlmostSorted,Hybrid,50,5.785714
57700,ReverseSorted,Hybrid,10,6322.757143
57700,ReverseSorted,Hybrid,50,6040.957143
57800,Random,StandardMerge,0,16.865306
57800,AlmostSorted,StandardMerge,0,11.432653
57800,ReverseSorted,StandardMerge,0,8.910204
57800,Random,Hybrid,10,3309.669388
57800,Random,Hybrid,50,3271.902041
57800,AlmostSorted,Hybrid,10,8.477551
57800,AlmostSorted,Hybrid,50,5.795918
57800,ReverseSorted,Hybrid,10,6345.987755
57800,ReverseSorted,Hybrid,50,6064.644898
57900,Random,StandardMerge,0,16.902041
57900,AlmostSorted,StandardMerge,0,11.45102
57900,ReverseSorted,StandardMerge,0,8.934694
57900,Random,Hybrid,10,3320.895918
57900,Random,Hybrid,50,3283.246939
57900,AlmostSorted,Hybrid,10,8.483673
57900,AlmostSorted,Hybrid,50,5.806122
57900,ReverseSorted,Hybrid,10,6369.218367
57900,ReverseSorted,Hybrid,50,6088.332653
58000,Random,StandardMerge,0,16.938776
58000,AlmostSorted,StandardMerge,0,11.469388
58000,ReverseSorted,StandardMerge,0,8.959184
58000,Random,Hybrid,10,3332.122449
58000,Random,Hybrid,50,3294.591837
58000,AlmostSorted,Hybrid,10,8.489796
58000,AlmostSorted,Hybrid,50,5.816327
58000,ReverseSorted,Hybrid,10,6392.44898
58000,ReverseSorted,Hybrid,50,6112.020408
58100,Random,StandardMerge,0,16.97551
58100,AlmostSorted,StandardMerge,0,11.487755
58100,ReverseSorted,StandardMerge,0,8.983673
58100,Random,Hybrid,10,3343.34898
58100,Random,Hybrid,50,3305.936735
58100,AlmostSorted,Hybrid,10,8.495918
58100,AlmostSorted,Hybrid,50,5.826531
58100,ReverseSorted,Hybrid,10,6415.679592
58100,ReverseSorted,Hybrid,50,6135.708163
58200,Random,StandardMerge,0,17.012245
58200,AlmostSorted,StandardMerge,0,11.506122
58200,ReverseSorted,StandardMerge,0,9.008163
58200,Random,Hybrid,10,3354.57551
58200,Random,Hybrid,50,3317.281633
58200,AlmostSorted,Hybrid,10,8.502041
58200,AlmostSorted,Hybrid,50,5.836735
58200,ReverseSorted,Hybrid,10,6438.910204
58200,ReverseSorted,Hybrid,50,6159.395918
58300,Random,StandardMerge,0,17.04898
58300,AlmostSorted,StandardMerge,0,11.52449
58300,ReverseSorted,StandardMerge,0,9.032653
58300,Random,Hybrid,10,3365.802041
58300,Random,Hybrid,50,3328.626531
58300,AlmostSorted,Hybrid,10,8.508163
58300,AlmostSorted,Hybrid,50,5.846939
58300,ReverseSorted,Hybrid,10,6462.140816
58300,ReverseSorted,Hybrid,50,6183.083673
58400,Random,StandardMerge,0,17.085714
58400,AlmostSorted,StandardMerge,0,11.542857
58400,ReverseSorted,StandardMerge,0,9.057143
58400,Random,Hybrid,10,3377.028571
58400,Random,Hybrid,50,3339.971429
58400,AlmostSorted,Hybrid,10,8.514286
58400,AlmostSorted,Hybrid,50,5.857143
58400,ReverseSorted,Hybrid,10,6485.371429
58400,ReverseSorted,Hybrid,50,6206.771429
58500,Random,StandardMerge,0,17.122449
58500,AlmostSorted,StandardMerge,0,11.561224
58500,ReverseSorted,StandardMerge,0,9.081633
58500,Random,Hybrid,10,3388.255102
58500,Random,Hybrid,50,3351.316327
58500,AlmostSorted,Hybrid,10,8.520408
58500,AlmostSorted,Hybrid,50,5.867347
58500,ReverseSorted,Hybrid,10,6508.602041
58500,ReverseSorted,Hybrid,50,6230.459184
58600,Random,StandardMerge,0,17.159184
58600,AlmostSorted,StandardMerge,0,11.579592
58600,ReverseSorted,StandardMerge,0,9.106122
58600,Random,Hybrid,10,3399.481633
58600,Random,Hybrid,50,3362.661224
58600,AlmostSorted,Hybrid,10,8.526531
58600,AlmostSorted,Hybrid,50,5.877551
58600,ReverseSorted,Hybrid,10,6531.832653
58600,ReverseSorted,Hybrid,50,6254.146939
58700,Random,StandardMerge,0,17.195918
58700,AlmostSorted,StandardMerge,0,11.597959
58700,ReverseSorted,StandardMerge,0,9.130612
58700,Random,Hybrid,10,3410.708163
58700,Random,Hybrid,50,3374.006122
58700,AlmostSorted,Hybrid,10,8.532653
58700,AlmostSorted,Hybrid,50,5.887755
58700,ReverseSorted,Hybrid,10,6555.063265
58700,ReverseSorted,Hybrid,50,6277.834694
58800,Random,StandardMerge,0,17.232653
58800,AlmostSorted,StandardMerge,0,11.616327
58800,ReverseSorted,StandardMerge,0,9.155102
58800,Random,Hybrid,10,3421.934694
58800,Random,Hybrid,50,3385.35102
58800,AlmostSorted,Hybrid,10,8.538776
58800,AlmostSorted,Hybrid,50,5.897959
58800,ReverseSorted,Hybrid,10,6578.293878
58800,ReverseSorted,Hybrid,50,6301.522449
58900,Random,StandardMerge,0,17.269388
58900,AlmostSorted,StandardMerge,0,11.634694
58900,ReverseSorted,StandardMerge,0,9.179592
58900,Random,Hybrid,10,3433.161224
58900,Random,Hybrid,50,3396.695918
58900,AlmostSorted,Hybrid,10,8.544898
58900,AlmostSorted,Hybrid,50,5.908163
58900,ReverseSorted,Hybrid,10,6601.52449
58900,ReverseSorted,Hybrid,50,6325.210204
59000,Random,StandardMerge,0,17.306122
59000,AlmostSorted,StandardMerge,0,11.653061
59000,ReverseSorted,StandardMerge,0,9.204082
59000,Random,Hybrid,10,3444.387755
59000,Random,Hybrid,50,3408.040816
59000,AlmostSorted,Hybrid,10,8.55102
59000,AlmostSorted,Hybrid,50,5.918367
59000,ReverseSorted,Hybrid,10,6624.755102
59000,ReverseSorted,Hybrid,50,6348.897959
59100,Random,StandardMerge,0,17.342857
59100,AlmostSorted,StandardMerge,0,11.671429
59100,ReverseSorted,StandardMerge,0,9.228571
59100,Random,Hybrid,10,3455.614286
59100,Random,Hybrid,50,3419.385714
59100,AlmostSorted,Hybrid,10,8.557143
59100,AlmostSorted,Hybrid,50,5.928571
59100,ReverseSorted,Hybrid,10,6647.985714
59100,ReverseSorted,Hybrid,50,6372.585714
59200,Random,StandardMerge,0,17.379592
59200,AlmostSorted,StandardMerge,0,11.689796
59200,ReverseSorted,StandardMerge,0,9.253061
59200,Random,Hybrid,10,3466.840816
59200,Random,Hybrid,50,3430.730612
59200,AlmostSorted,Hybrid,10,8.563265
59200,AlmostSorted,Hybrid,50,5.938776
59200,ReverseSorted,Hybrid,10,6671.216327
59200,ReverseSorted,Hybrid,50,6396.273469
59300,Random,StandardMerge,0,17.416327
59300,AlmostSorted,StandardMerge,0,11.708163
59300,ReverseSorted,StandardMerge,0,9.277551
59300,Random,Hybrid,10,3478.067347
59300,Random,Hybrid,50,3442.07551
59300,AlmostSorted,Hybrid,10,8.569388
59300,AlmostSorted,Hybrid,50,5.94898
59300,ReverseSorted,Hybrid,10,6694.446939
59300,ReverseSorted,Hybrid,50,6419.961224
59400,Random,StandardMerge,0,17.453061
59400,AlmostSorted,StandardMerge,0,11.726531
59400,ReverseSorted,StandardMerge,0,9.302041
59400,Random,Hybrid,10,3489.293878
59400,Random,Hybrid,50,3453.420408
59400,AlmostSorted,Hybrid,10,8.57551
59400,AlmostSorted,Hybrid,50,5.959184
59400,ReverseSorted,Hybrid,10,6717.677551
59400,ReverseSorted,Hybrid,50,6443.64898
59500,Random,StandardMerge,0,17.489796
59500,AlmostSorted,StandardMerge,0,11.744898
59500,ReverseSorted,StandardMerge,0,9.326531
59500,Random,Hybrid,10,3500.520408
59500,Random,Hybrid,50,3464.765306
59500,AlmostSorted,Hybrid,10,8.581633
59500,AlmostSorted,Hybrid,50,5.969388
59500,ReverseSorted,Hybrid,10,6740.908163
59500,ReverseSorted,Hybrid,50,6467.336735
59600,Random,StandardMerge,0,17.526531
59600,AlmostSorted,StandardMerge,0,11.763265
59600,ReverseSorted,StandardMerge,0,9.35102
59600,Random,Hybrid,10,3511.746939
59600,Random,Hybrid,50,3476.110204
59600,AlmostSorted,Hybrid,10,8.587755
59600,AlmostSorted,Hybrid,50,5.979592
59600,ReverseSorted,Hybrid,10,6764.138776
59600,ReverseSorted,Hybrid,50,6491.02449
59700,Random,StandardMerge,0,17.563265
59700,AlmostSorted,StandardMerge,0,11.781633
59700,ReverseSorted,StandardMerge,0,9.37551
59700,Random,Hybrid,10,3522.973469
59700,Random,Hybrid,50,3487.455102
59700,AlmostSorted,Hybrid,10,8.593878
59700,AlmostSorted,Hybrid,50,5.989796
59700,ReverseSorted,Hybrid,10,6787.369388
59700,ReverseSorted,Hybrid,50,6514.712245
59800,Random,StandardMerge,0,17.6
59800,AlmostSorted,StandardMerge,0,11.8
59800,ReverseSorted,StandardMerge,0,9.4
59800,Random,Hybrid,10,3534.2
59800,Random,Hybrid,50,3498.8
59800,AlmostSorted,Hybrid,10,8.6
59800,AlmostSorted,Hybrid,50,6.0
59800,ReverseSorted,Hybrid,10,6810.6
59800,ReverseSorted,Hybrid,50,6538.4
59900,Random,StandardMerge,0,17.636735
59900,AlmostSorted,StandardMerge,0,11.818367
59900,ReverseSorted,StandardMerge,0,9.42449
59900,Random,Hybrid,10,3545.426531
59900,Random,Hybrid,50,3510.144898
59900,AlmostSorted,Hybrid,10,8.606122
59900,AlmostSorted,Hybrid,50,6.010204
59900,ReverseSorted,Hybrid,10,6833.830612
59900,ReverseSorted,Hybrid,50,6562.087755
60000,Random,StandardMerge,0,17.673469
60000,AlmostSorted,StandardMerge,0,11.836735
60000,ReverseSorted,StandardMerge,0,9.44898
60000,Random,Hybrid,10,3556.653061
60000,Random,Hybrid,50,3521.489796
60000,AlmostSorted,Hybrid,10,8.612245
60000,AlmostSorted,Hybrid,50,6.020408
60000,ReverseSorted,Hybrid,10,6857.061224
60000,ReverseSorted,Hybrid,50,6585.77551
60100,Random,StandardMerge,0,17.710204
60100,AlmostSorted,StandardMerge,0,11.855102
60100,ReverseSorted,StandardMerge,0,9.473469
60100,Random,Hybrid,10,3567.879592
60100,Random,Hybrid,50,3532.834694
60100,AlmostSorted,Hybrid,10,8.618367
60100,AlmostSorted,Hybrid,50,6.030612
60100,ReverseSorted,Hybrid,10,6880.291837
60100,ReverseSorted,Hybrid,50,6609.463265
60200,Random,StandardMerge,0,17.746939
60200,AlmostSorted,StandardMerge,0,11.873469
60200,ReverseSorted,StandardMerge,0,9.497959
60200,Random,Hybrid,10,3579.106122
60200,Random,Hybrid,50,3544.179592
60200,AlmostSorted,Hybrid,10,8.62449
60200,AlmostSorted,Hybrid,50,6.040816
60200,ReverseSorted,Hybrid,10,6903.522449
60200,ReverseSorted,Hybrid,50,6633.15102
60300,Random,StandardMerge,0,17.783673
60300,AlmostSorted,StandardMerge,0,11.891837
60300,ReverseSorted,StandardMerge,0,9.522449
60300,Random,Hybrid,10,3590.332653
60300,Random,Hybrid,50,3555.52449
60300,AlmostSorted,Hybrid,10,8.630612
60300,AlmostSorted,Hybrid,50,6.05102
60300,ReverseSorted,Hybrid,10,6926.753061
60300,ReverseSorted,Hybrid,50,6656.838776
60400,Random,StandardMerge,0,17.820408
60400,AlmostSorted,StandardMerge,0,11.910204
60400,ReverseSorted,StandardMerge,0,9.546939
60400,Random,Hybrid,10,3601.559184
60400,Random,Hybrid,50,3566.869388
60400,AlmostSorted,Hybrid,10,8.636735
60400,AlmostSorted,Hybrid,50,6.061224
60400,ReverseSorted,Hybrid,10,6949.983673
60400,ReverseSorted,Hybrid,50,6680.526531
60500,Random,StandardMerge,0,17.857143
